Descriptive.ID,Date,Transect.Transect.Number,Depth,GlassSponge1,GlassSponge2,GlassSponge3,Species,TL,Multiplier,PU_1Km_ID,PU_4Km_ID
fhw-20-09-2019,20-Sep-19,1,33,2,2,0,quillback,15,8,106,7686
fhw-20-09-2019,20-Sep-19,1,33,2,2,0,yellowtail,15,20,106,7686
fhw-20-09-2019,20-Sep-19,3,5,0,0,0,black,16,5,106,7686
fhw-20-09-2019,20-Sep-19,2,15,0,0,0,quillback,22,1,106,7686
fhw-20-09-2019,20-Sep-19,3,5,0,0,0,black & yellowtail,8,26,106,7686
fhw-20-09-2019,20-Sep-19,1,33,2,2,0,yellowtail,24,9,106,7686
fhw-20-09-2019,20-Sep-19,3,5,0,0,0,copper,22,1,106,7686
fhw-20-09-2019,20-Sep-19,3,5,0,0,0,copper,18,3,106,7686
fhw-20-09-2019,20-Sep-19,3,5,0,0,0,copper,14,2,106,7686
fhw-20-09-2019,20-Sep-19,1,33,2,2,0,yellowtail,17,8,106,7686
fhw-20-09-2019,20-Sep-19,1,33,2,2,0,yellowtail,20,12,106,7686
fhw-20-09-2019,20-Sep-19,1,33,2,2,0,yellowtail,28,8,106,7686
fhw-20-09-2019,20-Sep-19,3,5,0,0,0,copper,26,1,106,7686
fhw-20-09-2019,20-Sep-19,2,15,0,0,0,quillback,23,1,106,7686
fhw-20-09-2019,20-Sep-19,2,15,0,0,0,quillback,20,1,106,7686
fhw-20-09-2019,20-Sep-19,2,15,0,0,0,quillback,17,1,106,7686
fhw-20-09-2019,20-Sep-19,2,15,0,0,0,quillback,20,1,106,7686
fhw-20-09-2019,20-Sep-19,2,15,0,0,0,quillback,25,1,106,7686
fhw-20-09-2019,20-Sep-19,2,15,0,0,0,quillback,18,1,106,7686
npt-20-09-2019,20-Sep-19,1,30,1,1,3,quillback,32,1,86,7370
rds-20-09-2019,20-Sep-19,1,32,2,2,2,bocaccio,40,5,142,7843
rds-20-09-2019,20-Sep-19,1,32,2,2,2,yelloweye,30,1,142,7843
rds-20-09-2019,20-Sep-19,3,5,0,0,0,black,25,40,142,7843
rds-20-09-2019,20-Sep-19,1,32,2,2,2,china,30,1,142,7843
rds-20-09-2019,20-Sep-19,1,32,2,2,2,puget sound,10,70,142,7843
rds-20-09-2019,20-Sep-19,1,32,2,2,2,widow,20,60,142,7843
rds-20-09-2019,20-Sep-19,1,32,2,2,2,yelloweye,20,1,142,7843
rds-20-09-2019,20-Sep-19,1,32,2,2,2,yelloweye,25,1,142,7843
rds-20-09-2019,20-Sep-19,1,32,2,2,2,quillback,25,4,142,7843
rds-20-09-2019,20-Sep-19,1,32,2,2,2,quillback,20,4,142,7843
rds-20-09-2019,20-Sep-19,1,32,2,2,2,quillback,25,1,142,7843
rds-20-09-2019,20-Sep-19,1,32,2,2,2,quillback,30,7,142,7843
rds-20-09-2019,20-Sep-19,1,32,2,2,2,yellowtail,30,200,142,7843
rds-20-09-2019,20-Sep-19,3,5,0,0,0,black & yellowtail,4,40,142,7843
rds-20-09-2019,20-Sep-19,1,32,2,2,2,yellowtail,25,30,142,7843
npt-20-09-2019,20-Sep-19,1,30,1,1,3,quillback,26,1,86,7370
npt-20-09-2019,20-Sep-19,3,5,0,0,0,none,NA,0,86,7370
npt-20-09-2019,20-Sep-19,1,30,1,1,3,yellowtail,14,1,86,7370
npt-20-09-2019,20-Sep-19,1,30,1,1,3,yellowtail,16,3,86,7370
npt-20-09-2019,20-Sep-19,1,30,1,1,3,copper,22,2,86,7370
npt-20-09-2019,20-Sep-19,1,30,1,1,3,copper,32,1,86,7370
rds-20-09-2019,20-Sep-19,3,5,0,0,0,copper,15,1,142,7843
npt-20-09-2019,20-Sep-19,1,30,1,1,3,quillback,22,3,86,7370
rds-20-09-2019,20-Sep-19,2,18,0,0,0,copper,20,2,142,7843
npt-20-09-2019,20-Sep-19,1,30,1,1,3,quillback,14,1,86,7370
npt-20-09-2019,20-Sep-19,1,30,1,1,3,quillback,12,1,86,7370
npt-20-09-2019,20-Sep-19,1,30,1,1,3,quillback,40,1,86,7370
npt-20-09-2019,20-Sep-19,1,30,1,1,3,quillback,52,1,86,7370
npt-20-09-2019,20-Sep-19,1,30,1,1,3,quillback,17,1,86,7370
npt-20-09-2019,20-Sep-19,1,30,1,1,3,quillback,22,1,86,7370
npt-20-09-2019,20-Sep-19,2,18,0,0,0,none,NA,0,86,7370
npt-20-09-2019,20-Sep-19,1,30,1,1,3,quillback,30,4,86,7370
rds-20-09-2019,20-Sep-19,2,18,0,0,0,quillback,30,1,142,7843
rds-20-09-2019,20-Sep-19,3,5,0,0,0,quillback,10,1,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,yellowtail,20,5,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,yellowtail,10,20,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,black,30,5,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,black,30,20,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,black,35,20,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,copper,35,1,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,quillback,25,2,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,copper,30,1,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,quillback,20,3,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,quillback,15,1,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,quillback,18,2,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,quillback,10,1,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,quillback,12,1,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,copper,30,6,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,copper,25,7,142,7843
rds-20-09-2019,20-Sep-19,3,5,0,0,0,copper,25,1,142,7843
rds-20-09-2019,20-Sep-19,2,18,0,0,0,black,30,20,142,7843
rds-20-09-2019,20-Sep-19,3,5,0,0,0,black,20,1,142,7843
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,black,40,15,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,china,30,2,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,china,27,1,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,china,25,4,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,12,1,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,20,3,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,china,30,1,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,china,25,1,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,china,32,1,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,30,5,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,25,2,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,25,3,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,china,20,2,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,35,1,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,15,1,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,20,1,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,30,2,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,yelloweye,25,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,yelloweye,40,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,yelloweye,20,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,yelloweye,40,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,quillback,40,4,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,quillback,25,2,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,quillback,15,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,quillback,22,2,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,quillback,20,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,china,30,2,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,quillback,25,1,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,black,20,8,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,black,40,1,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,black,30,20,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,yellowtail,20,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,quillback,30,3,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,black,35,1,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,yellowtail,35,100,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,yellowtail,40,25,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,china,40,1,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,yellowtail,30,25,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,widow,50,10,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,yellowtail,40,15,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,puget sound,12,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,puget sound,10,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,puget sound,10,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,black,40,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,yellowtail,20,10,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,yellowtail,30,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,canary,15,1,4,6267
ssp-19-09-2019,19-Sep-19,2,18,0,0,0,yelloweye,50,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,tiger,50,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,canary,30,7,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,canary,17,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,yellowtail,30,10,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,yellowtail,15,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,yellowtail,20,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,yellowtail,17,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,yellowtail,15,1,4,6267
ssp-19-09-2019,19-Sep-19,1,30,1,1,1,canary,20,3,4,6267
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,canary,25,2,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,silvergray,30,6,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,silvergray,25,1,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,silvergray,30,1,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,silvergray,25,1,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,silvergray,40,4,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,yelloweye,20,1,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,yelloweye,25,1,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,yelloweye,30,1,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,yelloweye,40,1,13,6425
mlr-19-09-2019,19-Sep-19,3,5,0,0,0,copper,22,1,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,canary,20,2,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,yellowtail,30,10,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,yellowtail,20,100,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,quillback,30,2,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,quillback,20,3,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,puget sound,15,50,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,puget sound,10,80,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,yelloweye,35,1,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,puget sound,5,50,13,6425
mlr-19-09-2019,19-Sep-19,2,18,0,0,0,silvergray,25,1,13,6425
mlr-19-09-2019,19-Sep-19,2,18,0,0,0,china,25,1,13,6425
mlr-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,15,1,13,6425
mlr-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,20,1,13,6425
mlr-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,12,1,13,6425
mlr-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,17,1,13,6425
mlr-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,25,1,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,silvergray,15,5,13,6425
mlr-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,15,1,13,6425
mlr-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,20,1,13,6425
mlr-19-09-2019,19-Sep-19,3,5,0,0,0,black,40,60,13,6425
mlr-19-09-2019,19-Sep-19,3,5,0,0,0,black,30,30,13,6425
mlr-19-09-2019,19-Sep-19,3,5,0,0,0,black & yellowtail,5,80,13,6425
mlr-19-09-2019,19-Sep-19,3,5,0,0,0,quillback,10,1,13,6425
mlr-19-09-2019,19-Sep-19,3,5,0,0,0,copper,32,1,13,6425
mlr-19-09-2019,19-Sep-19,2,18,0,0,0,quillback,17,1,13,6425
mlr-19-09-2019,19-Sep-19,1,32,1,1,1,puget sound,12,50,13,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,black & yellowtail,8,61,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,quillback,17,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,black,35,11,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,quillback,20,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,quillback,36,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,quillback,20,3,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,quillback,24,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,quillback,42,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,quillback,37,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,quillback,33,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,quillback,15,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,quillback,22,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,black,38,12,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,black,30,23,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,china,17,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,china,25,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,china,28,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,quillback,30,3,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,china,12,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,china,15,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,china,19,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,china,16,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,black,25,9,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,28,1,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,32,1,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,26,1,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,29,1,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,36,1,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,21,1,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,14,2,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,30,1,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,11,2,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,15,1,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,35,2,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,23,1,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,32,1,9,6425
jdr-19-09-2019,19-Sep-19,1,31,1,1,1,quillback,34,1,9,6425
jdr-19-09-2019,19-Sep-19,2,16,0,0,0,quillback,33,1,9,6425
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,quillback,36,4,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,quillback,29,1,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,quillback,36,1,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,quillback,28,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,china,20,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,china,33,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,china,36,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,china,38,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,quillback,30,4,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,quillback,30,5,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,quillback,33,3,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,quillback,37,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,quillback,33,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,quillback,15,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,quillback,12,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,quillback,17,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,quillback,38,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,yelloweye,18,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,yelloweye,35,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,yelloweye,48,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,yelloweye,58,1,2,6267
rdd-19-09-2019,19-Sep-19,1,30,2,4,4,quillback,36,2,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,quillback,20,1,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,quillback,16,1,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,quillback,37,1,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,quillback,40,1,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,china,36,1,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,china,38,1,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,china,30,1,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,china,26,1,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,quillback,22,1,2,6267
rdd-19-09-2019,19-Sep-19,2,19,0,0,0,quillback,36,1,2,6267
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,38,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,40,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,38,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,17,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,26,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,11,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,38,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,36,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,40,1,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,black & yellowtail,8,66,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,vermillion,26,1,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,black,45,22,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,black,35,26,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,black,25,31,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,quillback,38,1,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,quillback,40,1,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,quillback,26,1,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,quillback,21,1,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,quillback,27,1,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,canary,8,42,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,vermillion,41,1,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,quillback,34,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,22,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,china,27,1,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,vermillion,38,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,28,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,31,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,20,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,15,1,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,quillback,36,4,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,china,34,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,china,22,1,49,7051
hep-18-09-2019,18-Sep-19,2,20,0,0,0,china,16,1,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,china,26,1,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,china,32,1,49,7051
hep-18-09-2019,18-Sep-19,1,22,0,0,0,china,38,1,49,7051
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,china,27,1,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,deacon,20,12,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,yellowtail,15,1,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,copper,35,2,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,china,15,1,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,china,25,1,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,black & yellowtail,4,50,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,quillback,30,3,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,quillback,25,1,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,quillback,20,1,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,china,30,1,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,china,20,2,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,tiger,35,1,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,quillback,25,1,46,6895
ohn-18-09-2019,18-Sep-19,2,18,0,0,0,vermillion,32,1,46,6895
ohn-18-09-2019,18-Sep-19,1,31,0,0,0,yellowtail,15,10,46,6895
ohn-18-09-2019,18-Sep-19,2,18,0,0,0,copper,30,1,46,6895
clb-18-09-2019,18-Sep-19,1,20,0,0,0,quillback,19,1,42,6896
clb-18-09-2019,18-Sep-19,1,20,0,0,0,copper,16,1,42,6896
clb-18-09-2019,18-Sep-19,1,20,0,0,0,black & yellowtail,8,72,42,6896
clb-18-09-2019,18-Sep-19,1,20,0,0,0,copper,17,1,42,6896
clb-18-09-2019,18-Sep-19,1,20,0,0,0,copper,20,1,42,6896
clb-18-09-2019,18-Sep-19,1,20,0,0,0,copper,26,1,42,6896
clb-18-09-2019,18-Sep-19,1,20,0,0,0,copper,12,1,42,6896
clb-18-09-2019,18-Sep-19,1,20,0,0,0,quillback,11,1,42,6896
clb-18-09-2019,18-Sep-19,1,20,0,0,0,china,12,1,42,6896
clb-18-09-2019,18-Sep-19,1,20,0,0,0,quillback,13,4,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,black,26,4,42,6896
clb-18-09-2019,18-Sep-19,1,20,0,0,0,quillback,13,1,42,6896
clb-18-09-2019,18-Sep-19,1,20,0,0,0,china,17,1,42,6896
clp-18-09-2019,18-Sep-19,1,30,1,1,1,quillback,30,1,48,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,black,25,1,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,black,14,5,42,6896
clb-18-09-2019,18-Sep-19,1,20,0,0,0,china,15,1,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,canary,26,4,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,canary,21,2,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,canary,16,3,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,copper,22,3,42,6896
clb-18-09-2019,18-Sep-19,1,20,0,0,0,china,20,1,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,black,24,1,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,vermillion,29,1,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,19,2,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,14,1,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,22,1,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,quillback,15,1,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,china,21,1,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,vermillion,24,1,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,vermillion,25,1,42,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,deacon,22,3,42,6896
clp-18-09-2019,18-Sep-19,1,30,1,1,1,copper,30,2,48,6896
clp-18-09-2019,18-Sep-19,1,30,1,1,1,quillback,30,2,48,6896
clb-18-09-2019,18-Sep-19,2,20,0,0,0,china,17,1,42,6896
clp-18-09-2019,18-Sep-19,1,30,1,1,1,copper,32,1,48,6896
clp-18-09-2019,18-Sep-19,1,30,1,1,1,quillback,25,15,48,6896
clp-18-09-2019,18-Sep-19,1,30,1,1,1,quillback,20,2,48,6896
clp-18-09-2019,18-Sep-19,1,30,1,1,1,quillback,25,1,48,6896
clp-18-09-2019,18-Sep-19,1,30,1,1,1,quillback,20,10,48,6896
clp-18-09-2019,18-Sep-19,1,30,1,1,1,copper,30,1,48,6896
clp-18-09-2019,18-Sep-19,1,30,1,1,1,copper,25,1,48,6896
clp-18-09-2019,18-Sep-19,1,30,1,1,1,copper,27,1,48,6896
hfp-17-09-2019,17-Sep-19,3,5,0,0,0,widow,20,41,34,6900
hfp-17-09-2019,17-Sep-19,2,15,0,0,0,yellowtail,19,7,34,6900
hfp-17-09-2019,17-Sep-19,2,15,0,0,0,yellowtail,16,4,34,6900
